experiment,fold,epoch,train_loss,best_so_far,epochs_since_improvement,lr_group_0,lr,train_seconds,train_batch_avg_seconds,train_eval_seconds,val_loss_seconds,val_seconds,total_seconds,data_wait_seconds,to_device_seconds,forward_seconds,backward_seconds,optimizer_seconds,train_pm25_rmse,train_pm25_mae,train_pm25_r2,train_pm25_n,val_pm25_rmse,val_pm25_mae,val_pm25_r2,val_pm25_n,val_loss
cnn,fold4_alpine,4,0.2746113846116632,False,3,0.0003,0.0003,1.5886334143579006,0.13238611786315838,0.6066164411604404,0.15417500585317612,0.30735985189676285,2.6570483967661858,1.0306290406733751,0.03407864272594452,0.15809635072946548,0.3470495082437992,0.016994906589388847,4.006053590716445,2.602507194849737,0.4869977490817907,1000,2.656584613126385,1.9144583975026361,-1.2123631886132054,253,0.1556517481803894
cnn,fold4_alpine,5,0.2697269444901491,False,4,0.0003,0.0003,1.58560442738235,0.1321337022818625,0.6008074507117271,0.14129806496202946,0.3025394603610039,2.630514319986105,1.0244944710284472,0.03453891538083553,0.15732749924063683,0.3498273603618145,0.01757855899631977,3.712934133468488,2.5246165206744355,0.5593231349376524,1000,3.140929440801836,2.5972535662932663,-2.0926122977835298,253,0.2445073127746582
cnn,fold4_alpine,6,0.251580259159187,False,5,0.0003,0.0003,1.6031274944543839,0.13359395787119865,0.602548535913229,0.15265937708318233,0.3061252124607563,2.66472115367651,1.0416204668581486,0.0343805942684412,0.15769656747579575,0.3508814238011837,0.01674848236143589,3.760380180333701,2.6102130657422706,0.547988721685251,1000,2.9809280371599334,2.3631827876145457,-1.7855573321474676,253,0.2158089131116867
cnn,fold4_alpine,7,0.23993510861676517,False,6,0.0003,0.0003,1.625178523361683,0.13543154361347357,0.6002817787230015,0.145147068426013,0.31210131756961346,2.6829705834388733,1.0646938271820545,0.03442276641726494,0.15756514482200146,0.3501477651298046,0.016546349972486496,3.63045330732093,2.572493238419119,0.5786844657686717,1000,4.073032840523215,3.3469166995807154,-4.200498092652808,253,0.3237830400466919
cnn,fold4_alpine,8,0.25679710617169516,True,0,0.0003,0.0003,1.6256283596158028,0.13546902996798357,0.6501169633120298,0.16986109875142574,0.3106908071786165,2.756558667868376,1.065108746290207,0.03461208753287792,0.15772715583443642,0.3499348182231188,0.01646948978304863,4.308365518019262,2.6841413516563435,0.40665014042536674,1000,2.1862460072414702,1.6701169455229796,-0.4983289696710562,253,0.1284269243478775
cnn,fold4_alpine,9,0.2461160130260098,False,1,0.0003,0.0003,1.6265357546508312,0.1355446462209026,0.7139974609017372,0.15275150910019875,0.305663688108325,2.7991476599127054,1.0650021024048328,0.03447091393172741,0.1575832311064005,0.35084228217601776,0.01681927964091301,3.9165903588002617,2.461133406996978,0.509654648844384,1000,2.648946419644458,1.9267626620533793,-1.1996595353289483,253,0.16056756675243378
cnn,fold4_alpine,10,0.23542561147255267,False,2,0.0003,0.0003,1.6253618523478508,0.13544682102898756,0.6076071243733168,0.1498887576162815,0.3071995973587036,2.690334264189005,1.0625104792416096,0.03441127948462963,0.157769575715065,0.3521533664315939,0.01669144816696644,3.6319384569841,2.326694959287336,0.5783396908575622,1000,2.6921961508702834,2.0471486592982924,-1.2720742296002125,253,0.1639920026063919
cnn,fold4_alpine,11,0.21677192854523497,False,3,0.0003,0.0003,1.6259004548192024,0.13549170456826687,0.6350591592490673,0.1554657407104969,0.32143064960837364,2.73813627846539,1.0634266044944525,0.03427575156092644,0.15742888860404491,0.3525997903198004,0.01638939045369625,3.6068927934998456,2.2840397916114226,0.5841351354069042,1000,2.3148850054768144,1.7561499640825113,-0.6798401668458927,253,0.13510218262672424
cnn,fold4_alpine,12,0.21380840512284804,False,4,0.0003,0.0003,1.7548771817237139,0.1462397651436428,0.6510867029428482,0.15645352005958557,0.31760355085134506,2.880287142470479,1.1969386786222458,0.03421811945736408,0.1572138760238886,0.3480178415775299,0.016577232629060745,3.58984089714694,2.2580527227412355,0.5880579147317084,1000,2.1988435058074627,1.643566573790704,-0.5156459394298896,253,0.11700958013534546
cnn,fold4_alpine,13,0.21630237339951333,False,5,0.0003,0.0003,1.854542775079608,0.154545231256634,0.655541256070137,0.15117625147104263,0.31062483973801136,2.972157360985875,1.2906165961176157,0.034018173813819885,0.15770295821130276,0.35388567484915257,0.016440974548459053,3.518977770749583,2.3874460269980995,0.6041607928777901,1000,3.96586813533834,3.3308262351885256,-3.930439767199408,253,0.32374107837677
cnn,fold4_alpine,14,0.22169142172736653,False,6,0.0003,0.0003,1.7751964777708054,0.14793303981423378,0.6467765960842371,0.15952561236917973,0.32528417371213436,2.907054180279374,1.2125728484243155,0.03378870710730553,0.1573326624929905,0.35330379754304886,0.01639704965054989,3.5168119582433626,2.2595634473625545,0.6046478943812679,1000,3.302807376052871,2.6799849423057953,-2.419602370847142,253,0.23790940642356873
cnn,fold4_alpine,15,0.20647523575557694,True,0,0.0003,0.0003,1.7860969435423613,0.14884141196186343,0.6613496411591768,0.15774797275662422,0.319567296653986,2.925030682235956,1.2213847003877163,0.03363416530191898,0.1578477993607521,0.355044549331069,0.016392486169934273,4.278591373426917,2.6825730172244038,0.4148228174601646,1000,1.8945872917399214,1.407033455706013,-0.12522237011542425,253,0.09385748952627182
cnn,fold4_alpine,16,0.2086752570179605,False,1,0.0003,0.0003,1.9087984636425972,0.1590665386368831,0.6927312444895506,0.1652214415371418,0.3291883487254381,3.096128998324275,1.3470188099890947,0.03391586057841778,0.15799821354448795,0.351275198161602,0.016795482486486435,3.424530876771165,2.3782451524664148,0.6251237440139565,1000,3.057891791736688,2.263015662346153,-1.9312532676336245,253,0.1939084827899933
cnn,fold4_alpine,17,0.21463070917584887,False,2,0.0003,0.0003,1.8551932238042355,0.1545994353170196,0.6560141835361719,0.1483123730868101,0.3196732774376869,2.979463141411543,1.2835775688290596,0.0339692048728466,0.1577402427792549,0.36091245524585247,0.017136532813310623,3.6004445081732572,2.2300874468529175,0.5856207455458176,1000,2.312709154024204,1.6388508443443417,-0.6766837552914773,253,0.12015704065561295
cnn,fold4_alpine,18,0.21170577313369812,False,3,0.0003,0.0003,1.8433975204825401,0.15361646004021168,0.6594917587935925,0.15898017026484013,0.32127536833286285,2.9834029022604227,1.28554124571383,0.033801181241869926,0.15747489035129547,0.34835493192076683,0.01643938384950161,3.620996264454038,2.240548686743194,0.5808765939736769,1000,2.501427377931449,1.9313954928687134,-0.9614846579585907,253,0.14661805331707
cnn,fold4_alpine,19,0.2075985873379779,False,4,0.0003,0.0003,1.7226679269224405,0.14355566057687005,0.6326945181936026,0.16503451578319073,0.3112823199480772,2.831941207870841,1.164139335975051,0.034066589549183846,0.15761911869049072,0.3487005103379488,0.016329340636730194,3.3787387034068055,2.2257103141447088,0.6350822616710937,1000,3.5683916396176447,2.896942099869862,-2.991665535074606,253,0.275254487991333
cnn,fold4_alpine,20,0.19927372873886545,False,5,0.0003,0.0003,1.7716120854020119,0.14763434045016766,0.659977812319994,0.15204253606498241,0.32407547160983086,2.907970665022731,1.205257648602128,0.033963145688176155,0.15750941820442677,0.35500667430460453,0.01805294305086136,3.644486569967021,2.2647482390293825,0.5754210393631873,1000,2.616642885413097,2.030006612949422,-1.1463375709420283,253,0.16253337264060974
cnn,fold4_alpine,21,0.20161555473671117,False,6,0.0003,0.0003,1.7592491637915373,0.1466040969826281,0.6222324129194021,0.1500780452042818,0.3187565319240093,2.850595559924841,1.1937148123979568,0.0341332983225584,0.15763034857809544,0.3542852718383074,0.017704572528600693,3.578440510835835,2.272410554258721,0.5906701986417066,1000,2.021743643272828,1.4539909372338997,-0.281330873194523,253,0.10002952814102173
cnn,fold4_alpine,22,0.19950222546211857,False,7,0.0003,0.0003,1.7076305225491524,0.1423025435457627,0.6315856631845236,0.16366726905107498,0.31125456281006336,2.814415516331792,1.130416665226221,0.03408393636345863,0.1572197824716568,0.36560298316180706,0.018469858914613724,3.5658218529607333,2.5085425003508464,0.5935519487750539,1000,3.128846737666781,2.347412409986263,-2.068864395099406,253,0.20700766146183014
cnn,fold4_alpine,23,0.20425199454022624,False,8,0.0003,0.0003,1.7187720704823732,0.1432310058735311,0.629018995910883,0.15270075760781765,0.3186968248337507,2.8194642290472984,1.1387181989848614,0.034263936802744865,0.15777223743498325,0.36667528934776783,0.019470740109682083,3.765528844140795,2.306886688320682,0.5467500983437501,1000,2.2383328644771705,1.6559469044866437,-0.5705742055264953,253,0.12521332502365112
cnn,fold4_alpine,24,0.2104012266838209,False,9,0.0003,0.0003,1.705718895420432,0.142143241285036,0.6331006307154894,0.15152836591005325,0.3154198843985796,2.8060417752712965,1.1254783272743225,0.03398939222097397,0.15768571943044662,0.3677658699452877,0.018985874950885773,3.845287185659666,2.3608421200603207,0.5273460163920751,1000,2.549319742599806,1.9877021068847658,-1.0373129062546504,253,0.15970176458358765
cnn,fold4_alpine,25,0.19399129807705118,False,10,0.0003,0.0003,1.688147997483611,0.14067899979030093,0.6331272684037685,0.15234882570803165,0.3222180884331465,2.7961034644395113,1.12827062420547,0.03413699194788933,0.15781602449715137,0.34948932379484177,0.016634073108434677,3.595770862042439,2.250828832688164,0.5866958378178135,1000,3.2527700322024105,2.654969938704108,-2.3167736778834658,253,0.2402219921350479
cnn,fold4_alpine,26,0.19157084468930025,False,11,0.0003,0.0003,1.781288344413042,0.1484406953677535,0.6446982771158218,0.16710720025002956,0.31663716584444046,2.9100079964846373,1.218978876248002,0.0341363251209259,0.1574158649891615,0.3513444233685732,0.01759990304708481,3.8221394556851567,2.343737770069444,0.5330194215381839,1000,2.208241502967093,1.6590305427059835,-0.5286295611883334,253,0.12952502071857452
cnn,fold4_alpine,27,0.1977740387962102,False,12,0.0003,0.0003,1.725020743906498,0.14375172865887484,0.6438296362757683,0.16171794943511486,0.32109774090349674,2.85191990993917,1.1635400336235762,0.03416825830936432,0.15755176730453968,0.35050975531339645,0.0174050722271204,3.476546337213521,2.434461975468174,0.6136492090124861,1000,3.121234061438692,2.451268073461852,-2.0539490911141054,253,0.20846636593341827
cnn,fold4_alpine,28,0.1949686750383364,False,13,0.0003,0.0003,1.9672571402043104,0.16393809501702586,0.6268834993243217,0.18172933161258698,0.31200440786778927,3.0881485268473625,1.3959199506789446,0.03387397341430187,0.15755294263362885,0.3597764652222395,0.018300866708159447,3.5026205360647342,2.1458916886943884,0.6078321922267995,1000,2.3877221983136248,1.7805707910917739,-0.7872146341594204,253,0.1340155303478241
cnn,fold4_alpine,29,0.19145015609866112,False,14,0.0003,0.0003,1.7114402540028095,0.14262002116690078,0.623901829123497,0.15164261125028133,0.31448244862258434,2.8017280027270317,1.1436979360878468,0.034177226945757866,0.15766830556094646,0.3567844796925783,0.017286960035562515,3.382541154807951,2.214015115231974,0.6342604385687287,1000,2.19839742945266,1.586375357766297,-0.5150310477971414,253,0.12155266106128693
cnn,fold4_alpine,30,0.1908449336256207,False,15,0.0003,0.0003,1.69221580773592,0.14101798397799334,0.6290305741131306,0.16154096089303493,0.3200355712324381,2.803084382787347,1.1353727970272303,0.03425080515444279,0.15694651193916798,0.3473576307296753,0.016481122002005577,3.2936259074544796,2.1154866272983717,0.6532357624749592,1000,2.2039463351962034,1.5759440513017617,-0.5226887842871732,253,0.115371935069561
cnn,fold4_alpine,31,0.17643871476510375,False,16,0.0003,0.0003,1.7179353572428226,0.1431612797702352,0.6403730753809214,0.1586712021380663,0.31183271296322346,2.8290687277913094,1.1555404886603355,0.034288475289940834,0.15767083689570427,0.35140445828437805,0.017177095636725426,3.275023811901715,2.208320316403634,0.6571416859948676,1000,3.4779053975573158,2.8657527925638266,-2.7917932319172682,253,0.2685791552066803
cnn,fold4_alpine,32,0.18635858520153925,False,17,0.0003,0.0003,1.8028335329145193,0.15023612774287662,0.6018401607871056,0.14639641903340816,0.3139714151620865,2.8653043527156115,1.2283147312700748,0.03448579087853432,0.15728548355400562,0.3620102796703577,0.01874091662466526,3.3346913034407666,2.0665154009654785,0.6445348447815634,1000,2.3368184583172718,1.7858599394719517,-0.7118238257119986,253,0.13877031207084656
cnn,fold4_alpine,33,0.18011059702499826,False,18,0.0003,0.0003,1.6228889655321836,0.13524074712768197,0.6023219637572765,0.15453948080539703,0.30894979275763035,2.688959553837776,1.0620535630732775,0.03461417928338051,0.15795561857521534,0.3491708394140005,0.01732112094759941,3.73488393760499,2.2705345524111054,0.5540974229515826,1000,2.859831574549011,2.3206343038161013,-1.5638347604467446,253,0.2064063996076584
cnn,fold4_alpine,34,0.17247177113614987,False,19,0.0003,0.0003,1.5853253435343504,0.1321104452945292,0.6129932980984449,0.14592700824141502,0.30726524256169796,2.651781916618347,1.0227249842137098,0.03435308299958706,0.15788616426289082,0.35150013118982315,0.017039932310581207,3.8420489483306004,2.3442803399615437,0.5281417547755999,1000,1.9873355586226087,1.4383843823358233,-0.2380880288946836,253,0.10390478372573853
cnn,fold4_alpine,35,0.18500663085979133,False,20,0.0003,0.0003,1.5668596215546131,0.13057163512955108,0.6080878674983978,0.1476200819015503,0.3092918246984482,2.632123112678528,1.007479827851057,0.03443308733403683,0.1579845231026411,0.348623713478446,0.016521727666258812,3.4982797173921467,2.1377988610488443,0.6088036217446486,1000,2.2852387020729594,1.7273930929938106,-0.6370888813862365,253,0.13317152857780457
cnn,fold4_alpine,36,0.1854305969904422,True,0,0.0003,0.0003,1.6332726199179888,0.1361060516598324,0.6166853327304125,0.14790949411690235,0.3079106751829386,2.706047112122178,1.0738479141145945,0.03418625704944134,0.1572657823562622,0.3499224577099085,0.016297100111842155,4.0865719570843115,2.5817535684000266,0.4661686655408428,1000,1.823700783421837,1.4279687874392546,-0.04259655890866654,253,0.09675368666648865
cnn,fold4_alpine,37,0.18283953673192294,False,1,0.0003,0.0003,1.7183078303933144,0.14319231919944286,0.6324053350836039,0.15424072369933128,0.3194375988095999,2.8245864789932966,1.1600950546562672,0.033910298720002174,0.15763953886926174,0.3485780656337738,0.016343720257282257,3.3300294780856463,2.232120862818162,0.6455280150732154,1000,3.992054565507668,3.2938141804000343,-3.9957656266276222,253,0.3282898962497711
cnn,fold4_alpine,38,0.17053507522541375,False,2,0.0003,0.0003,1.6980421412736177,0.1415035117728015,0.6341436374932528,0.15088534355163574,0.3147116079926491,2.7980516143143177,1.1341939885169268,0.033949464559555054,0.15762226283550262,0.3539963345974684,0.016522666439414024,3.2693433883469596,2.173418666165154,0.6583300080021164,1000,3.4176055458694945,2.73112231750729,-2.6614490010066754,253,0.2571985423564911
cnn,fold4_alpine,39,0.1674489168320639,False,3,0.0003,0.0003,1.7138375490903854,0.14281979575753212,0.6229993905872107,0.15183663554489613,0.3181374818086624,2.8070848546922207,1.1542472038418055,0.034108495339751244,0.15806708671152592,0.349134162068367,0.01648799516260624,3.316945465247973,2.04688419718708,0.6483080532789587,1000,2.3987150630093663,1.7645085092392363,-0.8037088765010212,253,0.1377001404762268
cnn,fold4_alpine,40,0.17012731180021903,False,4,0.0003,0.0003,1.7312067802995443,0.1442672316916287,0.6000589486211538,0.15610219538211823,0.3082978818565607,2.7959252316504717,1.157153220847249,0.03422253765165806,0.15779029205441475,0.3633770979940891,0.016870388761162758,3.3387670507083365,2.0583873320174964,0.6436653960827714,1000,2.128134474053977,1.610519170103433,-0.41973487888791605,253,0.12096493691205978
cnn,fold4_alpine,41,0.1692205626837716,False,5,0.0003,0.0003,1.8097543362528086,0.15081286135440072,0.6199048925191164,0.1511420328170061,0.30988867208361626,2.8909507747739553,1.2499814555048943,0.034092823043465614,0.15731562115252018,0.3492755554616451,0.01724180206656456,3.2526733157729804,2.2893978258324634,0.6618054108970395,1000,3.658802555802271,2.9351956447877807,-3.1964984344901604,253,0.28458860516548157
cnn,fold4_alpine,42,0.16967188612663403,False,6,0.0003,0.0003,1.722957868129015,0.1435798223440846,0.6192119438201189,0.16451850719749928,0.3178250025957823,2.8247807435691357,1.1609907820820808,0.03448733501136303,0.1572544276714325,0.350528784096241,0.017802240327000618,3.3247530788388633,2.097886194683003,0.6466504399419551,1000,2.3003550794652856,1.685066433274096,-0.6588185159929825,253,0.13408036530017853
cnn,fold4_alpine,43,0.17495742436157893,False,7,0.0003,0.0003,1.778955563902855,0.14824629699190459,0.623929338529706,0.14957181550562382,0.31328957714140415,2.8660091906785965,1.2165762968361378,0.03417218290269375,0.157408244907856,0.3526888210326433,0.016303418204188347,3.932697702093722,2.452325717843338,0.505613173407738,1000,2.5066080180282917,1.8895211949636979,-0.9696178294589051,253,0.1660146862268448
cnn,fold4_alpine,44,0.17411725680467052,False,8,0.0003,0.0003,1.8630979154258966,0.15525815961882472,0.6609267648309469,0.17180966027081013,0.3126623947173357,3.0087666753679514,1.3006760757416487,0.034451551735401154,0.15767712146043777,0.3492606356739998,0.019186533987522125,3.3376229835027846,2.1992255751536716,0.6439095586025307,1000,4.156567480634939,3.402761259230381,-4.416001661922903,253,0.35512375831604004
cnn,fold4_alpine,45,0.16932909290266882,False,9,0.0003,0.0003,1.660709334537387,0.13839244454478225,0.611401567235589,0.1540167648345232,0.30602195486426353,2.7324143555015326,1.0946726594120264,0.034303294494748116,0.1575308572500944,0.354530930519104,0.017880253493785858,3.2826514257252013,2.1052122164507163,0.6555427747265725,1000,2.612753904453112,1.8556082607193916,-1.139962331059328,253,0.15169283747673035
cnn,fold4_alpine,46,0.16486602232856282,False,10,0.0003,0.0003,1.6127761118113995,0.1343980093176166,0.5945857279002666,0.1633887980133295,0.3029701244086027,2.6739878114312887,1.051970349624753,0.03440146893262863,0.15774417109787464,0.3499044366180897,0.01696823351085186,3.322778067099979,2.0669318540939585,0.6470701175744727,1000,2.6604599110136053,2.042628205881191,-1.2188224744958318,253,0.1716517060995102
cnn,fold4_alpine,47,0.15932121576098432,False,11,0.0003,0.0003,1.5315991081297398,0.12763325901081166,0.5927830189466476,0.14419578947126865,0.3055313639342785,2.5743723455816507,0.9735699240118265,0.034536147490143776,0.15731362625956535,0.34729464538395405,0.01701185666024685,3.1190336956731612,2.000065426378532,0.6890247007994367,1000,3.3986468814869117,2.6268515400757453,-2.6209389750250116,253,0.24167844653129578
cnn,fold4_alpine,48,0.1632720780079882,False,12,0.0003,0.0003,1.7129330281168222,0.1427444190097352,0.6516224406659603,0.1565391570329666,0.3197159692645073,2.8410691898316145,1.1534044481813908,0.033375825732946396,0.15758945420384407,0.3502798806875944,0.016538307070732117,3.255299522572242,2.0608227506130725,0.6612590741477321,1000,2.219977753274803,1.7205983007710381,-0.5449213059488676,253,0.1336950808763504
cnn,fold4_alpine,49,0.16236544175818055,False,13,0.0003,0.0003,1.7238549962639809,0.1436545830219984,0.6536386851221323,0.15858334116637707,0.33118182234466076,2.8675315640866756,1.1649266686290503,0.033478595316410065,0.15792091377079487,0.3495838586241007,0.016191888600587845,3.832229030921006,2.3677622375978773,0.5305507232838003,1000,3.067104416955161,2.4005707471065745,-1.948942066589686,253,0.22134117782115936
cnn,fold4_alpine,50,0.1667785911247805,False,14,0.0003,0.0003,1.818807790055871,0.15156731583798924,0.6703552585095167,0.15805613063275814,0.32017116248607635,2.967674059793353,1.2591026276350021,0.03366716951131821,0.15778168849647045,0.3500556908547878,0.01638759672641754,3.6951181270640636,2.2994229552377763,0.5635420439458382,1000,1.8643131109771038,1.3595026764576752,-0.08954914814107195,253,0.09366834163665771
cnn,fold4_alpine,51,0.16389066167938107,False,15,0.0003,0.0003,1.6958430297672749,0.14132025248060623,0.6361865140497684,0.1593769583851099,0.3102924320846796,2.801965828984976,1.1380219664424658,0.03391899913549423,0.15759625099599361,0.3473838549107313,0.01709999516606331,3.603791325700006,2.2247212283512154,0.5848500094174934,1000,2.116534679670049,1.623231834351892,-0.4042999990003362,253,0.11899111419916153
cnn,fold4_alpine,52,0.16702395083959562,False,16,0.0003,0.0003,1.7963288854807615,0.14969407379006347,0.7445405069738626,0.20093821175396442,0.32409277372062206,3.0661728270351887,1.227286884561181,0.03387022763490677,0.15722186118364334,0.3576519936323166,0.01839928701519966,3.546382592662328,2.167868598703969,0.5979714140779913,1000,2.0621164318723006,1.5322578595951828,-0.333016372851777,253,0.11442966759204865
cnn,fold4_alpine,53,0.15603143944421535,False,17,0.0003,0.0003,1.788992078974843,0.14908267324790359,0.6177123356610537,0.14646634832024574,0.30892093293368816,2.862353006377816,1.2306776344776154,0.03433271683752537,0.15729525312781334,0.348159521818161,0.016777772456407547,3.0980400858480768,2.0502268632072185,0.6931968410959604,1000,3.287887218917145,2.5463526207499907,-2.3887766172685723,253,0.23735114932060242
cnn,fold4_alpine,54,0.1633878970699128,False,18,0.0003,0.0003,1.6132152676582336,0.13443460563818613,0.6074660439044237,0.15629115141928196,0.30583118461072445,2.6830767281353474,1.052479151636362,0.03427465260028839,0.15764084085822105,0.3506953865289688,0.01635756902396679,3.2238231703332256,2.20967023178185,0.6677781549192053,1000,2.5558985813882282,1.8091448124407732,-1.0478415560783865,253,0.1466529220342636
cnn,fold4_alpine,55,0.16258775390999705,False,19,0.0003,0.0003,1.6265064291656017,0.1355422024304668,0.6226514894515276,0.1550880614668131,0.310470474883914,2.714986141771078,1.0669377278536558,0.033969031646847725,0.15754825621843338,0.3488115668296814,0.017435181885957718,3.2295612178918227,2.013345003115544,0.666594466390561,1000,2.017450535908092,1.493946853593558,-0.2758949213670838,253,0.10908684879541397
cnn,fold4_alpine,56,0.16138050175623875,False,20,0.0003,0.0003,1.6650519277900457,0.13875432731583714,0.6469780076295137,0.15119135193526745,0.3083752356469631,2.771872414276004,1.102737294510007,0.03425007313489914,0.15793089009821415,0.35092324763536453,0.01741158589720726,3.586842788341952,2.218693072397816,0.5887457064719995,1000,2.1439483798059933,1.616346016275415,-0.44091302454560966,253,0.12168928235769272
cnn,fold4_alpine,57,0.16259390010027086,False,21,0.0003,0.0003,1.6081024501472712,0.1340085375122726,0.6127805914729834,0.14360940270125866,0.3120782859623432,2.6768428403884172,1.0494384858757257,0.03436815179884434,0.1576375886797905,0.3483681082725525,0.0165188480168581,3.2256459721333677,2.2280001753687433,0.6674023614925262,1000,3.9958774212863313,3.328003485213047,-4.0053382592162485,253,0.3345896005630493
cnn,fold4_alpine,58,0.15734246450426798,False,22,0.0003,0.0003,1.630944488570094,0.1359120407141745,0.6178703308105469,0.14968181401491165,0.3167076073586941,2.7154794353991747,1.071323437616229,0.03438027761876583,0.1577535942196846,0.34936773031949997,0.016342224553227425,3.4178384059739204,2.1022616462872445,0.6265875339447101,1000,3.1116858704574546,2.446873163205819,-2.0352929523678345,253,0.2233252227306366
cnn,fold4_alpine,59,0.15361916677363086,False,23,0.0003,0.0003,1.5946335475891829,0.13288612896576524,0.5985089018940926,0.14413768239319324,0.30571831576526165,2.643277255818248,1.0338491592556238,0.03441979922354221,0.157975722104311,0.34959999844431877,0.016955694183707237,3.7201679232789333,2.485835689556171,0.5576043491955975,1000,2.9770968369146615,2.027614630577916,-1.778401728418432,253,0.17314422130584717
cnn,fold4_alpine,60,0.15873268486532963,False,24,0.0003,0.0003,1.6271948888897896,0.13559957407414913,0.5989944841712713,0.14702783152461052,0.3072840478271246,2.6807687245309353,1.0603075847029686,0.034318601712584496,0.1579914391040802,0.3548193722963333,0.017955617979168892,3.303096639028997,2.1578588717137746,0.6512386730716508,1000,1.9495813922099223,1.4094942531828312,-0.19149400081235424,253,0.10225247591733932
cnn,fold4_alpine,61,0.1660583360783888,False,25,0.0003,0.0003,1.5521013643592596,0.12934178036327162,0.585194893181324,0.1442602314054966,0.30334303714334965,2.5851688273251057,0.9918579459190369,0.03479512222111225,0.15774297341704369,0.34873382188379765,0.017129743471741676,3.339880373886547,2.023871343216565,0.6434277145010444,1000,3.07468187409841,2.4333495950527153,-1.9635311264864344,253,0.23174607753753662
cnn,fold5_north,1,0.4286704897595365,True,0,0.0003,0.0003,1.960317412391305,0.14002267231366464,0.592335844412446,0.11898408643901348,0.2335369922220707,2.9053382202982903,1.2547302078455687,0.03934488072991371,0.19520733878016472,0.4480471033602953,0.020987601950764656,5.016484279807524,3.626392975949475,-0.02419337161924684,1000,4.195366794856805,3.767152180168087,-2.884585430098905,197,0.776349663734436
cnn,fold5_north,2,0.3327059306596455,False,1,0.0003,0.0003,1.837473450228572,0.13124810358775513,0.5896499361842871,0.10468986444175243,0.2369330357760191,2.768934465944767,1.1957953162491322,0.03877541236579418,0.18148274719715118,0.4006703048944473,0.018764730542898178,4.249288765628893,3.1746644841167946,0.2651215030930022,1000,5.126281431181686,4.670301455845824,-4.799755615351789,197,0.9517159461975098
cnn,fold5_north,3,0.30401450709292765,False,2,0.0003,0.0003,1.8284840136766434,0.13060600097690309,0.6058681309223175,0.10559782572090626,0.235819885507226,2.776015656068921,1.1808871924877167,0.038992924615740776,0.18116574175655842,0.40499936789274216,0.020397266373038292,3.7092000824671025,2.6168138422838787,0.4400573206229813,1000,4.823185045028914,4.155366689653948,-4.134198462693193,197,0.845539391040802
cnn,fold5_north,4,0.30025856603275647,True,0,0.0003,0.0003,1.8115692362189293,0.12939780258706637,0.6037469822913408,0.10680250637233257,0.23440797440707684,2.7567588947713375,1.169857181608677,0.03844247758388519,0.18147200345993042,0.4007535222917795,0.01901772990822792,3.795431554013197,2.48806770888558,0.4137195975588286,1000,3.9000546483487426,3.263725813976294,-2.356960172804821,197,0.670188307762146
cnn,fold5_north,5,0.2755600261060815,False,1,0.0003,0.0003,1.8557612523436546,0.1325543751674039,0.6098496839404106,0.10337111540138721,0.23601991683244705,2.805192966014147,1.216271512210369,0.03864988312125206,0.1809955220669508,0.3991378042846918,0.01876341737806797,3.534026799081254,2.6165666823945375,0.4916969371807699,1000,5.084830991973302,4.394262384651037,-4.706342684530417,197,0.8815259337425232
cnn,fold5_north,6,0.26565253164209246,False,2,0.0003,0.0003,1.8692858573049307,0.13352041837892362,0.6186774298548698,0.10216468386352062,0.23575871624052525,2.8261263575404882,1.228277200832963,0.03887126408517361,0.18140500597655773,0.3998594395816326,0.01884809508919716,4.54437834265765,2.9126849569516917,0.1595110415804224,1000,4.080538705262692,3.4316357269770754,-2.6748516104517908,197,0.6972050666809082
cnn,fold5_north,7,0.31604965095314685,False,3,0.0003,0.0003,1.874447027221322,0.13388907337295158,0.7830355316400528,0.12765508331358433,0.25735494308173656,3.0427274610847235,1.2320858463644981,0.038902318105101585,0.1820225790143013,0.3996289484202862,0.019719315692782402,3.8738916516087007,2.5727715532597655,0.38922958916054495,1000,4.1736567847840265,3.5647316634890167,-2.844485868901756,197,0.7302209138870239
cnn,fold5_north,8,0.2758249265440343,False,4,0.0003,0.0003,2.2263041380792856,0.1590217241485204,0.7162455078214407,0.1158451996743679,0.2615667041391134,3.3202713169157505,1.5627493988722563,0.038271818310022354,0.1824066061526537,0.41353398375213146,0.02674591913819313,4.028632075448321,2.619768672930663,0.3394613081982353,1000,3.9152756661616768,3.307697172221802,-2.3832141942818703,197,0.6802064776420593
cnn,fold5_north,9,0.2702010459306708,False,5,0.0003,0.0003,1.981479112058878,0.14153422228991985,0.632436228916049,0.10933738760650158,0.24096488021314144,2.964523557573557,1.3237728886306286,0.0384252704679966,0.1815631315112114,0.4152671545743942,0.020341074094176292,3.558860416074452,2.457670263102192,0.4845281434840414,1000,4.183432001958971,3.4363546764829227,-2.8625154748446895,197,0.7095696330070496
cnn,fold5_north,10,0.26883772372058706,False,6,0.0003,0.0003,1.9211628939956427,0.13722592099968875,0.5836031585931778,0.10729027725756168,0.23532737977802753,2.8476296700537205,1.2701335959136486,0.038826847448945045,0.18176225759088993,0.40823570266366005,0.020200908184051514,3.4741340161826053,2.500870926124147,0.5087798372919476,1000,4.482997533737729,3.747301681061256,-3.4354920348621976,197,0.7697368264198303
