station_code,split,country,land,lat,lon,fold,saved_pm25_target,valid_pm25_days,valid_pm10_days,annual_pm25,annual_pm10,pm25_day_deficit_vs_threshold,passes_pm25_90pct,pm10_or_only_case,annual_pm25_abs_diff,audit_status
DK0045A,development_cv,DK,,55.70028,12.5614,fold5_north,6.667836615374111,361,361,6.667836565096953,11.391462603878116,-32,True,False,5.0277158436529135e-08,computed
DK0051A,development_cv,DK,,56.15056,10.20084,fold5_north,7.097863829487653,360,359,7.09786388888889,13.757587743732591,-31,True,False,5.940123681824616e-08,computed
DK0053A,development_cv,DK,,57.04667,9.93085,fold5_north,5.898186851666885,353,0,5.898186968838527,,-24,True,False,1.1717164127844626e-07,computed
DK0056A,development_cv,DK,,56.15978,10.19362,fold5_north,6.25864269329163,333,0,6.258642642642643,,-4,True,False,5.0648987226509234e-08,computed
DK0059A,development_cv,DK,,57.04528,9.915,fold5_north,6.5203835779503585,352,0,6.520383522727273,,-23,True,False,5.5223085659861226e-08,computed
DK0060A,development_cv,DK,,55.6375,12.4617,fold5_north,6.400765138303088,362,0,6.400765193370165,,-33,True,False,5.50670771204409e-08,computed
EE0009R,development_cv,EE,,59.49445,25.93057,fold5_north,4.179395660073366,364,365,4.179395604395604,5.776438356164384,-35,True,False,5.5677761956474114e-08,computed
EE0011R,development_cv,EE,,58.37611,21.84501,fold5_north,4.27178775745809,358,0,4.2717877094972065,,-29,True,False,4.7960883264863696e-08,computed
EE0016A,development_cv,EE,,58.70278,26.7589,fold5_north,3.735245754802542,366,0,3.735245901639344,,-37,True,False,1.4683680182869807e-07,computed
EE0018A,development_cv,EE,,59.41417,24.64946,fold5_north,3.4234637080244363,358,366,3.423463687150838,8.708834244080146,-29,True,False,2.087359840530212e-08,computed
EE0019A,development_cv,EE,,59.40973,27.27862,fold5_north,4.176502858846511,366,364,4.176502732240437,17.097352647352647,-37,True,False,1.2660607406900226e-07,computed
EE0021A,development_cv,EE,,58.37056,26.73472,fold5_north,4.83351790450421,361,364,4.833518005540166,12.119093406593407,-32,True,False,1.0103595649013641e-07,computed
EE0022A,development_cv,EE,,59.37616,28.17917,fold5_north,4.006849493876628,365,364,4.006849315068493,9.98543956043956,-36,True,False,1.7880813540926965e-07,computed
FI00027,development_cv,FI,,64.99473,25.47926,fold5_north,4.373020269467252,365,0,4.373020178993722,,-36,True,False,9.04735300011339e-08,computed
FI00208,development_cv,FI,,60.31439,24.68486,fold5_north,4.124022720156493,366,366,4.124022663594724,7.173155817401675,-37,True,False,5.656176860213691e-08,computed
FI00280,development_cv,FI,,61.05748,28.24585,fold5_north,4.925455710857658,366,0,4.925455610152872,,-37,True,False,1.0070478673185335e-07,computed
FI00349,development_cv,FI,,59.77923,21.37395,fold5_north,4.331311316223721,366,366,4.331311195668727,6.534481778066271,-37,True,False,1.2055499443164308e-07,computed
FI00356,development_cv,FI,,67.96715,24.11233,fold5_north,1.766934171682823,365,362,1.766934161157379,2.7734057474925478,-36,True,False,1.0525444071873835e-08,computed
FI00370,development_cv,FI,,60.28995,25.03953,fold5_north,5.564238168212592,366,366,5.56423820743282,12.017256713903146,-37,True,False,3.9220227954217535e-08,computed
FI00397,development_cv,FI,,63.67912,22.71837,fold5_north,5.1131706697778,366,366,5.11317073425769,12.288981713325084,-37,True,False,6.447989076008298e-08,computed
FI00425,development_cv,FI,,60.18739,24.9506,fold5_north,5.337644236234493,365,366,5.337644135415073,9.082152230888017,-36,True,False,1.0081942036777036e-07,computed
FI00427,development_cv,FI,,68.00049,24.24566,fold5_north,1.93367908458808,364,364,1.9336790665430275,2.8634057900945664,-35,True,False,1.8045052563309127e-08,computed
FI00564,development_cv,FI,,60.16964,24.93924,fold5_north,6.4495194866378585,366,366,6.449519554315685,16.687960979433885,-37,True,False,6.767782689820478e-08,computed
FI00721,development_cv,FI,,61.49307,23.76938,fold5_north,4.117607440158635,366,0,4.117607418101413,,-37,True,False,2.2057222714977343e-08,computed
FI00781,development_cv,FI,,60.22393,25.10244,fold5_north,5.019756433626804,366,366,5.01975647004345,8.544701693575545,-37,True,False,3.6416645698977845e-08,computed
FI00801,development_cv,FI,,61.4991,23.80221,fold5_north,4.193546838090941,363,0,4.193546817628791,,-34,True,False,2.0462150196465245e-08,computed
FI00838,development_cv,FI,,61.50854,23.67583,fold5_north,4.429029863289047,366,366,4.429029676646981,10.014828896190826,-37,True,False,1.8664206624663393e-07,computed
FI00841,development_cv,FI,,60.22024,24.81133,fold5_north,5.8429133512040705,354,354,5.842913336678247,13.965433273239677,-25,True,False,1.4525823210931321e-08,computed
FI00889,development_cv,FI,,60.99129,25.66579,fold5_north,4.734816826011507,366,366,4.734816716703745,10.920305469160601,-37,True,False,1.0930776195294811e-07,computed
FI00928,development_cv,FI,,61.48226,21.81329,fold5_north,6.2439968575310925,366,366,6.24399689415281,13.868467519354011,-37,True,False,3.662171721430241e-08,computed
FI00952,development_cv,FI,,62.23817,25.74788,fold5_north,5.174940143301644,366,366,5.1749402211602575,11.414927689147323,-37,True,False,7.78586137784032e-08,computed
FI00955,development_cv,FI,,62.89553,27.64725,fold5_north,5.044262998316447,366,0,5.044262970042549,,-37,True,False,2.8273897889619093e-08,computed
FI00972,development_cv,FI,,60.24903,24.06947,fold5_north,4.773639948511276,365,365,4.773639837631707,9.55747472504819,-36,True,False,1.1087956863775617e-07,computed
FI01004,development_cv,FI,,60.53774,27.55872,fold5_north,4.39263181216384,366,366,4.392631961410025,6.922134697353261,-37,True,False,1.4924618518818988e-07,computed
IE001AP,development_cv,IE,,53.33629,-6.30902,fold5_north,7.793698615218285,365,365,7.793698630136986,16.783835616438356,-36,True,False,1.4918700941279894e-08,computed
IE001CM,development_cv,IE,,53.03612,-7.28867,fold5_north,8.148633800072442,366,366,8.148633879781421,11.53497267759563,-37,True,False,7.970897897280338e-08,computed
IE001DP,development_cv,IE,,55.3722,-7.3389,fold5_north,7.319827545591599,348,348,7.319827586206897,13.320689655172416,-19,True,False,4.061529867982472e-08,computed
IE001LM,development_cv,IE,,53.94455,-8.08649,fold5_north,6.0337912377824585,364,364,6.033791208791209,9.554945054945055,-35,True,False,2.8991249401144614e-08,computed
IE001WD,development_cv,IE,,52.26381,-7.11791,fold5_north,8.284660854548324,339,339,8.284660766961652,14.000294985250738,-10,True,False,8.758667213726312e-08,computed
IE0028A,development_cv,IE,,53.35389,-6.27806,fold5_north,7.623032067034395,343,358,7.623032069970845,13.130446927374301,-14,True,False,2.9364501941131493e-09,computed
IE0029D,development_cv,IE,,53.35241,-6.24899,fold5_north,8.060223994858767,357,357,8.060224089635854,16.010084033613445,-28,True,False,9.477708751148839e-08,computed
IE002AP,development_cv,IE,,53.36879,-6.17264,fold5_north,6.396317365138733,353,353,6.396317280453258,10.503399433427761,-24,True,False,8.468547552098471e-08,computed
IE002BP,development_cv,IE,,51.88409,-8.53304,fold5_north,6.51355925184801,354,354,6.513559322033899,11.433898305084746,-25,True,False,7.018588910057133e-08,computed
IE002CM,development_cv,IE,,54.00313,-6.39263,fold5_north,8.191977149901824,349,349,8.191977077363896,12.334957020057306,-20,True,False,7.253792766448441e-08,computed
IE002LH,development_cv,IE,,53.7322,-6.32,fold5_north,6.334722327238663,360,360,6.334722222222222,11.930277777777777,-31,True,False,1.0501644087668183e-07,computed
IE002SO,development_cv,IE,,54.26733,-8.48043,fold5_north,7.858725765061059,361,361,7.858725761772853,13.29584487534626,-32,True,False,3.2882052636296066e-09,computed
IE0030D,development_cv,IE,,53.34916,-6.45031,fold5_north,7.2945206254563555,365,365,7.294520547945205,13.045205479452054,-36,True,False,7.751115038701073e-08,computed
IE0036A,development_cv,IE,,53.336905,-6.359465,fold5_north,7.279831897265236,357,357,7.279831932773109,11.489915966386553,-28,True,False,3.550787308626013e-08,computed
IE003AP,development_cv,IE,,53.39025,-6.30527,fold5_north,7.027049265835548,366,366,7.027049180327869,12.430327868852459,-37,True,False,8.550767915949109e-08,computed
IE003CP,development_cv,IE,,52.83972,-6.93167,fold5_north,6.922388033743945,335,335,6.922388059701492,11.325074626865671,-6,True,False,2.595754722278798e-08,computed
IE003DP,development_cv,IE,,52.19333,-6.37667,fold5_north,8.683889396430612,334,365,8.683889446107784,14.773794010958905,-5,True,False,4.967717259773963e-08,computed
IE003WW,development_cv,IE,,53.14987,-6.07031,fold5_north,6.319125820110102,366,366,6.3191256830601095,10.63688524590164,-37,True,False,1.3704999268782103e-07,computed
IE004AP,development_cv,IE,,53.34188,-6.21408,fold5_north,7.103591135537034,362,362,7.1035911602209945,15.500276243093923,-33,True,False,2.468396065324896e-08,computed
IE004DP,development_cv,IE,,52.4792,-8.15638,fold5_north,6.942241240188806,348,348,6.942241379310345,10.673275862068966,-19,True,False,1.391215391777223e-07,computed
IE004KY,development_cv,IE,,52.05828,-9.50488,fold5_north,7.009836227068517,366,366,7.00983606557377,11.311748633879782,-37,True,False,1.614947464645411e-07,computed
IE005AP,development_cv,IE,,53.34584,-6.2948,fold5_north,7.823224105922193,366,366,7.823224043715848,13.244535519125684,-37,True,False,6.220634585218932e-08,computed
IE005CP,development_cv,IE,,52.24706,-7.15163,fold5_north,7.955757578353365,330,330,7.955757575757576,12.235757575757576,-1,True,False,2.5957893612371663e-09,computed
IE005DP,development_cv,IE,,51.855,-8.28778,fold5_north,6.746408866556575,362,362,6.746408839779005,11.532872928176795,-33,True,False,2.6777569495095577e-08,computed
IE005OY,development_cv,IE,,53.3425,-7.0475,fold5_north,12.024309338213438,362,362,12.024309392265193,15.565745856353592,-33,True,False,5.405175507178228e-08,computed
IE006AP,development_cv,IE,,53.34502,-6.25431,fold5_north,7.881741562531784,356,356,7.881741573033708,14.498595505617978,-27,True,False,1.0501924663230966e-08,computed
IE006CP,development_cv,IE,,54.95445,-7.73515,fold5_north,10.304815866302787,353,353,10.304815864022663,14.251558073654392,-24,True,False,2.280124533626804e-09,computed
IE006KE,development_cv,IE,,53.21809,-6.65909,fold5_north,7.151895053339235,343,343,7.151895043731778,11.041107871720117,-14,True,False,9.607457052140944e-09,computed
IE007CP,development_cv,IE,,52.65856,-8.6287,fold5_north,8.00535720006752,336,336,8.005357142857143,12.289285714285715,-7,True,False,5.721037688033448e-08,computed
IE007DP,development_cv,IE,,51.90467,-8.95293,fold5_north,8.002222259620478,360,360,8.002222222222223,11.913611111111111,-31,True,False,3.7398255159359906e-08,computed
IE007GY,development_cv,IE,,53.274,-9.0485,fold5_north,7.701092976141832,366,366,7.701092896174863,13.439071038251365,-37,True,False,7.99669690465521e-08,computed
IE007KE,development_cv,IE,,53.3719,-6.4867,fold5_north,6.718579128072866,366,366,6.718579234972678,10.180601092896175,-37,True,False,1.0689981166933649e-07,computed
IE008CP,development_cv,IE,,53.6556,-6.68933,fold5_north,7.859726050875262,365,365,7.859726027397261,13.50876712328767,-36,True,False,2.3478001764942746e-08,computed
IE0095A,development_cv,IE,,53.358605,-6.357825,fold5_north,7.457058893880037,340,364,7.457058823529412,9.527197802197803,-11,True,False,7.035062488114363e-08,computed
IE0098A,development_cv,IE,,53.34167,-6.28889,fold5_north,6.350270168836831,185,358,6.35027027027027,11.575418994413408,144,False,True,1.0143343942559113e-07,computed
IE009CP,development_cv,IE,,52.26726,-9.69792,fold5_north,11.032240441565753,366,366,11.032240437158471,15.233060109289617,-37,True,False,4.407281650742334e-09,computed
IE0106A,development_cv,IE,,53.36111,-6.225,fold5_north,7.636592189957708,358,358,7.63659217877095,12.23268156424581,-29,True,False,1.1186757298276007e-08,computed
IE0108A,development_cv,IE,,52.63917,-8.95417,fold5_north,4.945000106999535,360,360,4.945,8.35611111111111,-31,True,False,1.0699953456594358e-07,computed
IE010LK,development_cv,IE,,52.6613,-8.6316,fold5_north,6.8552485825355465,362,362,6.85524861878453,11.974309392265193,-33,True,False,3.624898337051263e-08,computed
IE0110A,development_cv,IE,,51.88194,-8.456900000000001,fold5_north,5.005571138774109,359,347,5.005571030640668,11.626224783861671,-30,True,False,1.0813344086813004e-07,computed
IE011CP,development_cv,IE,,53.42478,-7.93766,fold5_north,8.822188430666259,329,329,8.822188449848024,12.064437689969605,0,True,False,1.918176550930184e-08,computed
IE0127A,development_cv,IE,,53.31184,-6.23532,fold5_north,7.2223140056136925,363,363,7.222314049586776,11.395316804407713,-34,True,False,4.397308384085363e-08,computed
IE012CK,development_cv,IE,,52.13405,-8.64071,fold5_north,6.383519496344511,358,358,6.3835195530726265,9.925977653631286,-29,True,False,5.6728115538362545e-08,computed
IE012CP,development_cv,IE,,52.33742,-6.46162,fold5_north,8.814958476786575,361,361,8.814958448753462,13.339612188365653,-32,True,False,2.803311360821681e-08,computed
IE0131A,development_cv,IE,,53.3856,-6.370105000000001,fold5_north,7.275690559335788,362,362,7.275690607734807,12.848618784530386,-33,True,False,4.839901901476651e-08,computed
IE0132A,development_cv,IE,,53.28583,-6.131945,fold5_north,7.473770497998085,366,366,7.473770491803279,11.844808743169398,-37,True,False,6.194805557413474e-09,computed
IE0136A,development_cv,IE,,53.28034,-6.35877,fold5_north,6.214929523054116,355,355,6.2149295774647895,10.414647887323943,-26,True,False,5.441067330025362e-08,computed
IE0137A,development_cv,IE,,52.8432,-8.9893,fold5_north,12.240896286361892,357,357,12.240896358543417,16.002240896358543,-28,True,False,7.218152475729767e-08,computed
IE013CK,development_cv,IE,,51.90168,-8.46206,fold5_north,7.783879800395597,366,366,7.783879781420765,13.78415300546448,-37,True,False,1.8974831483831167e-08,computed
IE0140A,development_cv,IE,,53.4638,-6.2235,fold5_north,6.351506901084732,365,365,6.351506849315069,10.242191780821917,-36,True,False,5.176966322295584e-08,computed
IE0142A,development_cv,IE,,53.725570000000005,-7.79151,fold5_north,9.500277807874388,360,360,9.500277777777777,15.717500000000001,-31,True,False,3.009661142527875e-08,computed
IE0145A,development_cv,IE,,53.68741,-9.0128,fold5_north,5.361538478513999,351,351,5.361538461538462,8.313675213675213,-22,True,False,1.6975536532015667e-08,computed
IE016CK,development_cv,IE,,51.83057,-8.32085,fold5_north,6.454246449257609,365,365,6.4542465753424665,11.451232876712329,-36,True,False,1.2608485722154228e-07,computed
IE028D,development_cv,IE,,53.35274,-6.20385,fold5_north,7.442191739202565,365,365,7.4421917808219185,14.829589041095891,-36,True,False,4.161935329705102e-08,computed
IS0002A,development_cv,IS,,64.05887,-21.99073,fold5_north,3.954492787763012,366,0,3.954492767872356,,-37,True,False,1.9890655789112088e-08,computed
IS0006A,development_cv,IS,,64.13886,-21.87341,fold5_north,4.026985258502949,366,366,4.026985083192288,10.993357854401244,-37,True,False,1.7531066021092556e-07,computed
IS0025A,development_cv,IS,,64.37358,-21.75914,fold5_north,4.917546722954429,366,366,4.917546773931497,5.667099170428447,-37,True,False,5.0977067900248585e-08,computed
IS0037A,development_cv,IS,,64.10495,-21.889,fold5_north,3.9943270767937262,366,366,3.994327032925477,11.5683939880316,-37,True,False,4.386824903335196e-08,computed
IS0046A,development_cv,IS,,64.04416,-21.98535,fold5_north,6.826563504282249,366,305,6.826563354498598,8.45230085020349,-37,True,False,1.4978365125983828e-07,computed
IS0061A,development_cv,IS,,64.15335,-21.886,fold5_north,3.70824736514642,366,366,3.708247512365278,9.65047274416924,-37,True,False,1.4721885799318102e-07,computed
IS0063A,development_cv,IS,,64.08564,-21.82489,fold5_north,2.7850421161207732,366,366,2.785042130033856,7.75558175496951,-37,True,False,1.391308268594571e-08,computed
IS0064A,development_cv,IS,,64.08799,-21.99609,fold5_north,3.5399474437372964,365,365,3.539947308789191,8.268987479501687,-36,True,False,1.349481055790136e-07,computed
LT00002,development_cv,LT,,54.68611,25.210835000000003,fold5_north,6.178846165835086,52,356,6.178846153846154,13.368900516575849,277,False,True,1.1988932513418149e-08,computed
LT00003,development_cv,LT,,54.71528,25.28944,fold5_north,10.847088534717091,354,354,10.847088531215244,22.61022380427817,-25,True,False,3.5018477007042748e-09,computed
LT00012,development_cv,LT,,55.725,24.36557,fold5_north,10.487151659152545,359,359,10.487151662693476,16.388003507584017,-30,True,False,3.540931103884759e-09,computed
LT00021,development_cv,LT,,56.31944,22.87084,fold5_north,8.38150353984848,361,361,8.381503470122972,13.680788245442084,-32,True,False,6.972550714579029e-08,computed
LT00022,development_cv,LT,,55.93784,23.30803,fold5_north,10.588092241287727,331,331,10.588092240450706,20.37009259361929,-2,True,False,8.370211190822374e-10,computed
LT00023,development_cv,LT,,56.30972,22.33139,fold5_north,8.792462775373677,364,364,8.792462743738534,14.117382157014562,-35,True,False,3.163514250559274e-08,computed
LT00041,development_cv,LT,,54.89513,23.98622,fold5_north,13.315769738769074,364,364,13.315769859707336,23.19875729586453,-35,True,False,1.209382620714905e-07,computed
LT00042,development_cv,LT,,55.07222,24.28389,fold5_north,12.45696032054942,366,366,12.456960389254311,20.668691740214623,-37,True,False,6.870489066557184e-08,computed
LT00043,development_cv,LT,,55.28,23.95778,fold5_north,10.463832266306827,365,365,10.463832265628376,16.451776015949818,-36,True,False,6.784510730994953e-10,computed
LT00044,development_cv,LT,,54.88361,23.835835000000003,fold5_north,8.427517355279681,356,351,8.427517362754953,23.855847841477075,-27,True,False,7.475271956991492e-09,computed
LT00053,development_cv,LT,,56.00834,21.88695,fold5_north,7.248700718625442,357,357,7.248700649725715,11.927374136532544,-28,True,False,6.889972681278778e-08,computed
LV0010R,development_cv,LV,,56.16235,21.17333,fold5_north,7.578958743760406,366,366,7.5789587586536955,13.59199598021671,-37,True,False,1.4893289268513854e-08,computed
LV0022A,development_cv,LV,,57.404,21.59032,fold5_north,7.87187581080994,360,360,7.871875737412962,16.526737810297593,-31,True,False,7.339697827291047e-08,computed
LV0026A,development_cv,LV,,56.95485,24.10476,fold5_north,8.956401187678395,366,366,8.956401179382093,18.020478059795593,-37,True,False,8.296302311805448e-09,computed
LV0029A,development_cv,LV,,56.49628,21.01441,fold5_north,11.55262117444602,364,364,11.552621199273732,18.291832250008312,-35,True,False,2.4827711442299005e-08,computed
LV0031A,development_cv,LV,,56.51101,27.33775,fold5_north,10.6777256105512,366,366,10.677725609245472,17.035299744209222,-37,True,False,1.3057270820127087e-09,computed
NO0011A,development_cv,NO,,59.9331,10.725335,fold5_north,6.969200120977507,350,350,6.969200261274738,14.420323001857726,-21,True,False,1.4029723072184197e-07,computed
NO0057A,development_cv,NO,,59.92815,10.847725,fold5_north,7.098080437479221,366,366,7.098080388567583,20.412249765572675,-37,True,False,4.8911638295123794e-08,computed
NO0059A,development_cv,NO,,60.37579,5.341324999999999,fold5_north,5.9728620667452095,366,366,5.972862117487881,12.863090862139686,-37,True,False,5.0742671398040784e-08,computed
NO0060A,development_cv,NO,,63.41845,10.39714,fold5_north,5.049377612650575,366,366,5.049377700091407,15.729638552375302,-37,True,False,8.744083146439152e-08,computed
NO0061A,development_cv,NO,,59.1593,9.63573,fold5_north,7.858726147555201,336,366,7.85872610730086,22.462802352467545,-7,True,False,4.025434119370175e-08,computed
NO0063A,development_cv,NO,,58.14888,7.99183,fold5_north,7.15199948163803,350,350,7.15199956662015,9.503727692656085,-21,True,False,8.49821200077372e-08,computed
NO0065A,development_cv,NO,,58.96152,5.7314,fold5_north,7.84325001045393,366,366,7.843249978770433,13.113983555026257,-37,True,False,3.168349760329647e-08,computed
NO0071A,development_cv,NO,,59.898625,10.814955,fold5_north,7.4495218075892815,365,364,7.4495218717917755,19.283547242218045,-36,True,False,6.420249398786382e-08,computed
NO0073A,development_cv,NO,,59.63944,10.765935,fold5_north,7.062909279106641,364,364,7.0629092690242805,12.464142289501694,-35,True,False,1.0082360724084083e-08,computed
NO0074A,development_cv,NO,,61.11314,10.465635,fold5_north,6.6903555401797625,365,365,6.690355674880185,18.576836937268027,-36,True,False,1.347004223717363e-07,computed
NO0075A,development_cv,NO,,61.12113,10.46629,fold5_north,6.314441575188234,354,354,6.31444160647722,13.765517841532558,-25,True,False,3.128898562465565e-08,computed
NO0076A,development_cv,NO,,58.964195,5.727824999999999,fold5_north,7.37518425522656,353,353,7.375184273937335,10.483294340639926,-24,True,False,1.87107751514759e-08,computed
NO0083A,development_cv,NO,,59.919375,10.69645,fold5_north,8.55702547633439,345,345,8.557025390593443,21.78400788457499,-16,True,False,8.574094678692745e-08,computed
NO0084A,development_cv,NO,,59.245975,10.9474,fold5_north,9.943350984721572,361,361,9.943351004781979,14.540329283225798,-32,True,False,2.0060406669131225e-08,computed
NO0093A,development_cv,NO,,59.911325,10.703935,fold5_north,7.912287006167302,364,366,7.912286998273329,24.40799743679843,-35,True,False,7.893973474892846e-09,computed
NO0095A,development_cv,NO,,59.9325,10.66987,fold5_north,7.1939889163553055,358,358,7.193988886504105,19.04561668232592,-29,True,False,2.985120062248825e-08,computed
NO0103A,development_cv,NO,,60.79089,10.6967,fold5_north,6.217575650541405,358,358,6.217575579592972,14.061582479936327,-29,True,False,7.094843290644803e-08,computed
NO0108A,development_cv,NO,,60.46267,5.33245,fold5_north,4.082618404914416,363,363,4.082618365621722,7.1753538320643555,-34,True,False,3.929269354330245e-08,computed
NO0109A,development_cv,NO,,60.36114,5.23686,fold5_north,5.1414373962098345,366,366,5.141437376334622,10.801256897261549,-37,True,False,1.9875212586839552e-08,computed
NO0110A,development_cv,NO,,59.27378,11.08919,fold5_north,9.101663785607975,361,361,9.101663793968086,13.22766332090035,-32,True,False,8.360110825833544e-09,computed
NO0112A,development_cv,NO,,59.43347,10.66176,fold5_north,8.662558729285697,361,361,8.662558754952572,19.527336864377244,-32,True,False,2.566687484772956e-08,computed
NO0114A,development_cv,NO,,59.91822,10.58393,fold5_north,8.42711457016766,357,357,8.427114606053225,13.859523480214017,-28,True,False,3.5885564741988674e-08,computed
NO0115A,development_cv,NO,,59.0573,9.69557,fold5_north,7.299158482403761,338,338,7.299158440854521,13.257205039454906,-9,True,False,4.154923960442147e-08,computed
NO0118A,development_cv,NO,,59.13354,9.6219,fold5_north,10.500150179586363,366,366,10.500150180456625,17.177464293055028,-37,True,False,8.702620846179343e-10,computed
NO0119A,development_cv,NO,,60.88364,11.5593,fold5_north,7.522017626023471,366,366,7.522017644610677,16.761294336499038,-37,True,False,1.858720555247828e-08,computed
NO0120A,development_cv,NO,,60.39593,5.31267,fold5_north,5.453511811122855,355,355,5.453511799816863,9.032409936626054,-26,True,False,1.130599169840707e-08,computed
NO0121A,development_cv,NO,,60.29427,5.32462,fold5_north,5.1704660808981195,357,357,5.170466109032814,10.624966041382443,-28,True,False,2.8134694574077912e-08,computed
NO0122A,development_cv,NO,,59.92556,10.85037,fold5_north,9.811242688504269,347,347,9.811242667282619,21.887449338933504,-18,True,False,2.1221650214897636e-08,computed
NO0123A,development_cv,NO,,66.31219,14.14992,fold5_north,6.745874980400815,363,363,6.74587496154243,15.3246309043086,-34,True,False,1.8858385075759543e-08,computed
NO0125A,development_cv,NO,,58.95188,5.72188,fold5_north,7.463683212382993,353,353,7.463683260229092,11.201028273573305,-24,True,False,4.784609952679375e-08,computed
NO0126A,development_cv,NO,,67.2755,14.41906,fold5_north,3.4492085077841814,366,366,3.449208575481099,10.73313694382496,-37,True,False,6.769691740515782e-08,computed
NO0127A,development_cv,NO,,68.79223,16.53742,fold5_north,4.678777152637412,338,338,4.678777300971186,10.630401269817868,-9,True,False,1.4833377370848666e-07,computed
NO0128A,development_cv,NO,,59.26373,10.41117,fold5_north,6.017466389057627,366,366,6.017466475022804,13.032169459652858,-37,True,False,8.596517719894337e-08,computed
NO0129A,development_cv,NO,,59.92861,10.9532,fold5_north,9.37161037340002,356,356,9.371610320700379,17.858924492590877,-27,True,False,5.2699641983622314e-08,computed
NO0130A,development_cv,NO,,60.88593,10.93785,fold5_north,10.311906877067624,366,366,10.31190688320945,19.48505052947765,-37,True,False,6.141824826499942e-09,computed
NO0135A,development_cv,NO,,59.74953,10.1653,fold5_north,9.406258471277836,366,366,9.406258478790553,15.154574336430182,-37,True,False,7.512717559166049e-09,computed
NO0136A,development_cv,NO,,59.75362,10.1444,fold5_north,8.526736052095162,364,364,8.526735985503455,20.043871163558663,-35,True,False,6.659170637135503e-08,computed
NO0140A,development_cv,NO,,59.91405,10.73598,fold5_north,8.308072854539992,355,355,8.308072921856812,12.06162386855912,-26,True,False,6.731682056226873e-08,computed
NO0141A,development_cv,NO,,58.97265,5.7265,fold5_north,6.416202131707681,353,353,6.416202031502424,8.084892935017464,-24,True,False,1.002052574250456e-07,computed
NO0143A,development_cv,NO,,59.91694,10.766,fold5_north,8.641520823704882,334,334,8.641520787475939,15.524969290125282,-5,True,False,3.622894340082894e-08,computed
NO0148A,development_cv,NO,,68.43541,17.42491,fold5_north,3.907919282651916,366,366,3.9079191368683786,11.380676732719209,-37,True,False,1.4578353724203907e-07,computed
NO0150A,development_cv,NO,,59.92845,10.80186,fold5_north,12.185637539071625,363,363,12.185637470643336,43.57998429513601,-34,True,False,6.842828881303831e-08,computed
NO0151A,development_cv,NO,,60.79646,11.09676,fold5_north,10.455725649809157,357,357,10.455725655585818,18.091837293137996,-28,True,False,5.776660927381272e-09,computed
NO0152A,development_cv,NO,,59.90826,10.74947,fold5_north,11.270699895323258,334,334,11.270699913060474,17.21683600799271,-5,True,False,1.7737216140290002e-08,computed
SE0001A,development_cv,SE,,55.60639,13.00196,fold5_north,7.042559655230562,366,366,7.0425595028206285,11.15149306907958,-37,True,False,1.524099335625806e-07,computed
SE0003A,development_cv,SE,,59.31722,18.048920000000003,fold5_north,5.623008231828935,366,366,5.623008294478103,16.007108618877208,-37,True,False,6.264916763143447e-08,computed
SE0004A,development_cv,SE,,57.70902,11.97024,fold5_north,7.448901644318939,330,330,7.448901565536862,12.85184086858556,-1,True,False,7.878207686218275e-08,computed
SE0005R,development_cv,SE,,63.8455,15.31973,fold5_north,2.549657183180323,365,283,2.5496572875749144,3.626630482587954,-36,True,False,1.0439459119382377e-07,computed
SE0022A,development_cv,SE,,59.31601,18.05781,fold5_north,4.501581978414549,366,366,4.501582105958351,8.116291119987451,-37,True,False,1.2754380218638062e-07,computed
SE0058A,development_cv,SE,,55.58475,13.00623,fold5_north,7.567034209006533,363,366,7.56703427714385,13.407012985735832,-34,True,False,6.813731712185245e-08,computed
SE0059A,development_cv,SE,,63.82886,20.25849,fold5_north,5.0737825760537625,359,359,5.073782553440769,16.991898095747562,-30,True,False,2.2612993255677338e-08,computed
SE0066A,development_cv,SE,,59.83238,18.63131,fold5_north,3.36897134769342,366,366,3.3689714698953654,5.82495581755343,-37,True,False,1.2220194545164986e-07,computed
SE0071A,development_cv,SE,,59.4422,17.92332,fold5_north,4.522210259627198,365,365,4.5222101410310955,11.313956483939561,-36,True,False,1.1859610271613974e-07,computed
SE0085A,development_cv,SE,,56.04718,12.69163,fold5_north,7.424664438785832,366,366,7.424664490593749,12.40818151489953,-37,True,False,5.1807917067492326e-08,computed
SE0095A,development_cv,SE,,62.38856,17.30889,fold5_north,5.485787063003851,366,366,5.485787084391414,16.67197937011907,-37,True,False,2.138756283187604e-08,computed
SE0117A,development_cv,SE,,57.63693,18.30357,fold5_north,7.394794395621023,359,359,7.394794470736492,18.08470920069794,-30,True,False,7.511546851191042e-08,computed
SE09569,development_cv,SE,,62.38646,17.30323,fold5_north,4.962508204834731,361,361,4.96250813548496,16.34110608067211,-32,True,False,6.934977125894193e-08,computed
SE156417,development_cv,SE,,59.85709,17.64631,fold5_north,4.999725059370921,360,360,4.999725048335536,14.49436830819106,-31,True,False,1.1035385050206514e-08,computed
SE157992,development_cv,SE,,59.3405,18.03702,fold5_north,5.404799044904284,366,366,5.404798987344039,15.934021689824563,-37,True,False,5.7560245458887493e-08,computed
SE159388,development_cv,SE,,60.08583,17.50528,fold5_north,3.7811288653245008,366,366,3.7811288558447846,6.770414820401319,-37,True,False,9.479716123195203e-09,computed
